VARIABLES="Y / L","V"
ZONE F=POINT
I=128
0.00000000	0.00000000
0.00781250	0.03452002
0.01562500	0.06204272
0.02343750	0.11024774
0.03125000	0.15181795
0.03906250	0.18710572
0.04687500	0.21670504
0.05468750	0.24139856
0.06250000	0.26205466
0.07031250	0.27951739
0.07812500	0.29451918
0.08593750	0.30763049
0.09375000	0.31924675
0.10156250	0.32960432
0.10937500	0.33881334
0.11718750	0.34689617
0.12500000	0.35382335
0.13281250	0.35954255
0.14062500	0.36399943
0.14843750	0.36715104
0.15625000	0.36897355
0.16406250	0.36946584
0.17187500	0.36865045
0.17968750	0.36657262
0.18750000	0.36329828
0.19531250	0.35891116
0.20312500	0.35350928
0.21093750	0.34720121
0.21875000	0.34010202
0.22656250	0.33232938
0.23437500	0.32399979
0.24218750	0.31522523
0.25000000	0.30611032
0.25781250	0.29675010
0.26562500	0.28722848
0.27343750	0.27761734
0.28125000	0.26797621
0.28906250	0.25835259
0.29687500	0.24878259
0.30468750	0.23929206
0.31250000	0.22989775
0.32031250	0.22060880
0.32812500	0.21142813
0.33593750	0.20235378
0.34375000	0.19338022
0.35156250	0.18449950
0.35937500	0.17570217
0.36718750	0.16697810
0.37500000	0.15831706
0.38281250	0.14970923
0.39062500	0.14114549
0.39843750	0.13261760
0.40625000	0.12411830
0.41406250	0.11564133
0.42187500	0.10718137
0.42968750	0.09873399
0.43750000	0.09029550
0.44531250	0.08186287
0.45312500	0.07343359
0.46093750	0.06500554
0.46875000	0.05657692
0.47656250	0.04814611
0.48437500	0.03971164
0.49218750	0.03127207
0.50000000	0.02282600
0.50781250	0.01437196
0.51562500	0.00590843
0.52343750	-0.00256619
0.53125000	-0.01105359
0.53906250	-0.01955555
0.54687500	-0.02807393
0.55468750	-0.03661066
0.56250000	-0.04516771
0.57031250	-0.05374706
0.57812500	-0.06235066
0.58593750	-0.07098040
0.59375000	-0.07963804
0.60156250	-0.08832513
0.60937500	-0.09704299
0.61718750	-0.10579256
0.62500000	-0.11457438
0.63281250	-0.12338845
0.64062500	-0.13223418
0.64843750	-0.14111025
0.65625000	-0.15001462
0.66406250	-0.15894442
0.67187500	-0.16789599
0.67968750	-0.17686498
0.68750000	-0.18584648
0.69531250	-0.19483541
0.70312500	-0.20382700
0.71093750	-0.21281755
0.71875000	-0.22180559
0.72656250	-0.23079333
0.73437500	-0.23978865
0.74218750	-0.24880762
0.75000000	-0.25787761
0.75781250	-0.26704085
0.76562500	-0.27635845
0.77343750	-0.28591443
0.78125000	-0.29581927
0.78906250	-0.30621210
0.79687500	-0.31726021
0.80468750	-0.32915444
0.81250000	-0.34209825
0.82031250	-0.35628829
0.82812500	-0.37188464
0.83593750	-0.38896884
0.84375000	-0.40749010
0.85156250	-0.42720146
0.85937500	-0.44759167
0.86718750	-0.46782234
0.87500000	-0.48668482
0.88281250	-0.50259560
0.89062500	-0.51365119
0.89843750	-0.51776163
0.90625000	-0.51287190
0.91406250	-0.49726162
0.92187500	-0.46988416
0.92968750	-0.43067508
0.93750000	-0.38073971
0.94531250	-0.32233989
0.95312500	-0.25864985
0.96093750	-0.19332599
0.96875000	-0.12999755
0.97656250	-0.07180006
0.98437500	-0.02103410
0.99218750	0.00000000
