VARIABLES="U","Y"
ZONE F=POINT
I=32
0.00000000	0.00000000
-0.01409985	0.03225806
-0.02579093	0.06451613
-0.03571421	0.09677419
-0.04441724	0.12903226
-0.05237943	0.16129032
-0.06002742	0.19354839
-0.06774230	0.22580645
-0.07585980	0.25806452
-0.08466307	0.29032258
-0.09436714	0.32258065
-0.10509330	0.35483871
-0.11683261	0.38709677
-0.12939945	0.41935484
-0.14238017	0.45161290
-0.15508690	0.48387097
-0.16653183	0.51612903
-0.17543947	0.54838710
-0.18031034	0.58064516
-0.17953529	0.61290323
-0.17153550	0.64516129
-0.15487384	0.67741935
-0.12826005	0.70967742
-0.09037398	0.74193548
-0.03947297	0.77419355
0.02715781	0.80645161
0.11371061	0.83870968
0.22593243	0.87096774
0.37019805	0.90322581
0.55089848	0.93548387
0.76574618	0.96774194
1.00000000	1.00000000
