VARIABLES="U","Y"
ZONE F=POINT
I=128
0.00000000	0.00000000
-0.10022363	0.00781250
-0.17419576	0.01562500
-0.22896630	0.02343750
-0.27402703	0.03125000
-0.31400292	0.03906250
-0.34894022	0.04687500
-0.37725545	0.05468750
-0.39749780	0.06250000
-0.40904209	0.07031250
-0.41236378	0.07812500
-0.40896607	0.08593750
-0.40097044	0.09375000
-0.39054334	0.10156250
-0.37941841	0.10937500
-0.36868779	0.11718750
-0.35885232	0.12500000
-0.35000027	0.13281250
-0.34199254	0.14062500
-0.33460089	0.14843750
-0.32759492	0.15625000
-0.32078762	0.16406250
-0.31405044	0.17187500
-0.30730890	0.17968750
-0.30052940	0.18750000
-0.29370450	0.19531250
-0.28684060	0.20312500
-0.27994927	0.21093750
-0.27304218	0.21875000
-0.26612874	0.22656250
-0.25921539	0.23437500
-0.25230592	0.24218750
-0.24540206	0.25000000
-0.23850420	0.25781250
-0.23161192	0.26562500
-0.22472449	0.27343750
-0.21784106	0.28125000
-0.21096089	0.28906250
-0.20408333	0.29687500
-0.19720791	0.30468750
-0.19033424	0.31250000
-0.18346204	0.32031250
-0.17659107	0.32812500
-0.16972108	0.33593750
-0.16285186	0.34375000
-0.15598315	0.35156250
-0.14911465	0.35937500
-0.14224604	0.36718750
-0.13537696	0.37500000
-0.12850698	0.38281250
-0.12163565	0.39062500
-0.11476247	0.39843750
-0.10788686	0.40625000
-0.10100824	0.41406250
-0.09412595	0.42187500
-0.08723929	0.42968750
-0.08034749	0.43750000
-0.07344975	0.44531250
-0.06654520	0.45312500
-0.05963292	0.46093750
-0.05271194	0.46875000
-0.04578121	0.47656250
-0.03883965	0.48437500
-0.03188610	0.49218750
-0.02491934	0.50000000
-0.01793810	0.50781250
-0.01094104	0.51562500
-0.00392677	0.52343750
0.00310617	0.53125000
0.01015932	0.53906250
0.01723426	0.54687500
0.02433265	0.55468750
0.03145620	0.56250000
0.03860671	0.57031250
0.04578603	0.57812500
0.05299609	0.58593750
0.06023889	0.59375000
0.06751649	0.60156250
0.07483103	0.60937500
0.08218474	0.61718750
0.08957991	0.62500000
0.09701891	0.63281250
0.10450421	0.64062500
0.11203834	0.64843750
0.11962394	0.65625000
0.12726372	0.66406250
0.13496050	0.67187500
0.14271720	0.67968750
0.15053684	0.68750000
0.15842254	0.69531250
0.16637757	0.70312500
0.17440530	0.71093750
0.18250923	0.71875000
0.19069299	0.72656250
0.19896036	0.73437500
0.20731521	0.74218750
0.21576149	0.75000000
0.22430323	0.75781250
0.23294443	0.76562500
0.24168911	0.77343750
0.25054124	0.78125000
0.25950485	0.78906250
0.26858428	0.79687500
0.27778454	0.80468750
0.28711206	0.81250000
0.29657549	0.82031250
0.30618680	0.82812500
0.31596197	0.83593750
0.32592102	0.84375000
0.33608623	0.85156250
0.34647767	0.85937500
0.35710482	0.86718750
0.36795339	0.87500000
0.37896750	0.88281250
0.39002822	0.89062500
0.40093152	0.89843750
0.41136981	0.90625000
0.42092164	0.91406250
0.42905333	0.92187500
0.43513533	0.92968750
0.43849109	0.93750000
0.43865789	0.94531250
0.43693817	0.95312500
0.44255400	0.96093750
0.48442666	0.96875000
0.61170530	0.97656250
0.85505796	0.98437500
1.00000000	0.99218750
